# MetaGOmics GO report
# MetaGOmics version: 0.1.1
# Run date: Wed Nov 28 09:13:18 PST 2018
GO acc	GO aspect	GO name	count	total count	ratio
GO:0016817	molecular_function	hydrolase activity, acting on acid anhydrides	10	10	1.0
GO:0016818	molecular_function	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	10	10	1.0
GO:0016820	molecular_function	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	10	10	1.0
GO:0098771	biological_process	inorganic ion homeostasis	10	10	1.0
GO:0005509	molecular_function	calcium ion binding	10	10	1.0
GO:0006139	biological_process	nucleobase-containing compound metabolic process	10	10	1.0
GO:0001525	biological_process	angiogenesis	10	10	1.0
GO:0019904	molecular_function	protein domain specific binding	10	10	1.0
GO:0030228	molecular_function	lipoprotein particle receptor activity	10	10	1.0
GO:0006163	biological_process	purine nucleotide metabolic process	10	10	1.0
GO:0042278	biological_process	purine nucleoside metabolic process	10	10	1.0
GO:0042717	cellular_component	plasma membrane-derived chromatophore membrane	10	10	1.0
GO:0015672	biological_process	monovalent inorganic cation transport	10	10	1.0
GO:0098796	cellular_component	membrane protein complex	10	10	1.0
GO:0098798	cellular_component	mitochondrial protein complex	10	10	1.0
GO:0098800	cellular_component	inner mitochondrial membrane protein complex	10	10	1.0
GO:0098803	cellular_component	respiratory chain complex	10	10	1.0
GO:0006164	biological_process	purine nucleotide biosynthetic process	10	10	1.0
GO:0046128	biological_process	purine ribonucleoside metabolic process	10	10	1.0
GO:0046129	biological_process	purine ribonucleoside biosynthetic process	10	10	1.0
GO:0009791	biological_process	post-embryonic development	10	10	1.0
GO:1990204	cellular_component	oxidoreductase complex	10	10	1.0
GO:0008152	biological_process	metabolic process	10	10	1.0
GO:0051649	biological_process	establishment of localization in cell	10	10	1.0
GO:0042755	biological_process	eating behavior	10	10	1.0
GO:0009814	biological_process	defense response, incompatible interaction	10	10	1.0
GO:0005886	cellular_component	plasma membrane	10	10	1.0
GO:0016192	biological_process	vesicle-mediated transport	10	10	1.0
GO:0009817	biological_process	defense response to fungus, incompatible interaction	10	10	1.0
GO:0016887	molecular_function	ATPase activity	10	10	1.0
GO:0046933	molecular_function	proton-transporting ATP synthase activity, rotational mechanism	10	10	1.0
GO:0042776	biological_process	mitochondrial ATP synthesis coupled proton transport	10	10	1.0
GO:0065007	biological_process	biological regulation	10	10	1.0
GO:0065008	biological_process	regulation of biological quality	10	10	1.0
GO:0098857	cellular_component	membrane microdomain	10	10	1.0
GO:0065010	cellular_component	extracellular membrane-bounded organelle	10	10	1.0
GO:0045087	biological_process	innate immune response	10	10	1.0
GO:0009653	biological_process	anatomical structure morphogenesis	10	10	1.0
GO:0030312	cellular_component	external encapsulating structure	10	10	1.0
GO:0032501	biological_process	multicellular organismal process	10	10	1.0
GO:0032502	biological_process	developmental process	10	10	1.0
GO:0070013	cellular_component	intracellular organelle lumen	10	10	1.0
GO:0035639	molecular_function	purine ribonucleoside triphosphate binding	10	10	1.0
GO:0051704	biological_process	multi-organism process	10	10	1.0
GO:0010906	biological_process	regulation of glucose metabolic process	10	10	1.0
GO:0051705	biological_process	multi-organism behavior	10	10	1.0
GO:0030334	biological_process	regulation of cell migration	10	10	1.0
GO:0030335	biological_process	positive regulation of cell migration	10	10	1.0
GO:0045121	cellular_component	membrane raft	10	10	1.0
GO:0001649	biological_process	osteoblast differentiation	10	10	1.0
GO:0048646	biological_process	anatomical structure formation involved in morphogenesis	10	10	1.0
GO:0009892	biological_process	negative regulation of metabolic process	10	10	1.0
GO:0019829	molecular_function	cation-transporting ATPase activity	10	10	1.0
GO:0032549	molecular_function	ribonucleoside binding	10	10	1.0
GO:0032550	molecular_function	purine ribonucleoside binding	10	10	1.0
GO:0032553	molecular_function	ribonucleotide binding	10	10	1.0
GO:0042626	molecular_function	ATPase activity, coupled to transmembrane movement of substances	10	10	1.0
GO:0032555	molecular_function	purine ribonucleotide binding	10	10	1.0
GO:0034641	biological_process	cellular nitrogen compound metabolic process	10	10	1.0
GO:0070062	cellular_component	extracellular exosome	10	10	1.0
GO:0032559	molecular_function	adenyl ribonucleotide binding	10	10	1.0
GO:0045168	biological_process	cell-cell signaling involved in cell fate commitment	10	10	1.0
GO:0034654	biological_process	nucleobase-containing compound biosynthetic process	10	10	1.0
GO:0080090	biological_process	regulation of primary metabolic process	10	10	1.0
GO:0048513	biological_process	organ development	10	10	1.0
GO:0000166	molecular_function	nucleotide binding	10	10	1.0
GO:0048518	biological_process	positive regulation of biological process	10	10	1.0
GO:0048519	biological_process	negative regulation of biological process	10	10	1.0
GO:0009941	cellular_component	chloroplast envelope	10	10	1.0
GO:0048522	biological_process	positive regulation of cellular process	10	10	1.0
GO:0017111	molecular_function	nucleoside-triphosphatase activity	10	10	1.0
GO:0048523	biological_process	negative regulation of cellular process	10	10	1.0
GO:0030421	biological_process	defecation	10	10	1.0
GO:0017076	molecular_function	purine nucleotide binding	10	10	1.0
GO:0005515	molecular_function	protein binding	10	10	1.0
GO:0009986	cellular_component	cell surface	10	10	1.0
GO:0009987	biological_process	cellular process	10	10	1.0
GO:0097159	molecular_function	organic cyclic compound binding	10	10	1.0
GO:0016469	cellular_component	proton-transporting two-sector ATPase complex	10	10	1.0
GO:0045259	cellular_component	proton-transporting ATP synthase complex	10	10	1.0
GO:0045261	cellular_component	proton-transporting ATP synthase complex, catalytic core F(1)	10	10	1.0
GO:0046331	biological_process	lateral inhibition	10	10	1.0
GO:0048598	biological_process	embryonic morphogenesis	10	10	1.0
GO:0045267	cellular_component	proton-transporting ATP synthase, catalytic core	10	10	1.0
GO:0048608	biological_process	reproductive structure development	10	10	1.0
GO:0045271	cellular_component	respiratory chain complex I	10	10	1.0
GO:0005215	molecular_function	transporter activity	10	10	1.0
GO:0010035	biological_process	response to inorganic substance	10	10	1.0
GO:0042995	cellular_component	cell projection	10	10	1.0
GO:0046961	molecular_function	proton-transporting ATPase activity, rotational mechanism	10	10	1.0
GO:1901135	biological_process	carbohydrate derivative metabolic process	10	10	1.0
GO:1901137	biological_process	carbohydrate derivative biosynthetic process	10	10	1.0
GO:0055035	cellular_component	plastid thylakoid membrane	10	10	1.0
GO:0005575	cellular_component	cellular_component	10	10	1.0
GO:0030554	molecular_function	adenyl nucleotide binding	10	10	1.0
GO:0019098	biological_process	reproductive behavior	10	10	1.0
GO:0000275	cellular_component	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	10	10	1.0
GO:0046390	biological_process	ribose phosphate biosynthetic process	10	10	1.0
GO:0015992	biological_process	proton transport	10	10	1.0
GO:0022857	molecular_function	transmembrane transporter activity	10	10	1.0
GO:0007588	biological_process	excretion	10	10	1.0
GO:0015985	biological_process	energy coupled proton transport, down electrochemical gradient	10	10	1.0
GO:0050789	biological_process	regulation of biological process	10	10	1.0
GO:0015986	biological_process	ATP synthesis coupled proton transport	10	10	1.0
GO:0050794	biological_process	regulation of cellular process	10	10	1.0
GO:0055067	biological_process	monovalent inorganic cation homeostasis	10	10	1.0
GO:0043050	biological_process	pharyngeal pumping	10	10	1.0
GO:0055080	biological_process	cation homeostasis	10	10	1.0
GO:0055082	biological_process	cellular chemical homeostasis	10	10	1.0
GO:0055085	biological_process	transmembrane transport	10	10	1.0
GO:0055086	biological_process	nucleobase-containing small molecule metabolic process	10	10	1.0
GO:0007610	biological_process	behavior	10	10	1.0
GO:0001882	molecular_function	nucleoside binding	10	10	1.0
GO:0001883	molecular_function	purine nucleoside binding	10	10	1.0
GO:0007617	biological_process	mating behavior	10	10	1.0
GO:0009058	biological_process	biosynthetic process	10	10	1.0
GO:0016043	biological_process	cellular component organization	10	10	1.0
GO:0030641	biological_process	regulation of cellular pH	10	10	1.0
GO:1990542	biological_process	mitochondrial transmembrane transport	10	10	1.0
GO:0007631	biological_process	feeding behavior	10	10	1.0
GO:0040011	biological_process	locomotion	10	10	1.0
GO:0040012	biological_process	regulation of locomotion	10	10	1.0
GO:0005739	cellular_component	mitochondrion	10	10	1.0
GO:0040017	biological_process	positive regulation of locomotion	10	10	1.0
GO:0061024	biological_process	membrane organization	10	10	1.0
GO:0007267	biological_process	cell-cell signaling	10	10	1.0
GO:0040024	biological_process	dauer larval development	10	10	1.0
GO:0003006	biological_process	developmental process involved in reproduction	10	10	1.0
GO:0046483	biological_process	heterocycle metabolic process	10	10	1.0
GO:0003008	biological_process	system process	10	10	1.0
GO:0040039	biological_process	inductive cell migration	10	10	1.0
GO:0050896	biological_process	response to stimulus	10	10	1.0
GO:0019222	biological_process	regulation of metabolic process	10	10	1.0
GO:0044237	biological_process	cellular metabolic process	10	10	1.0
GO:0044238	biological_process	primary metabolic process	10	10	1.0
GO:1901265	molecular_function	nucleoside phosphate binding	10	10	1.0
GO:0009116	biological_process	nucleoside metabolic process	10	10	1.0
GO:0009117	biological_process	nucleotide metabolic process	10	10	1.0
GO:0009119	biological_process	ribonucleoside metabolic process	10	10	1.0
GO:0009123	biological_process	nucleoside monophosphate metabolic process	10	10	1.0
GO:0009124	biological_process	nucleoside monophosphate biosynthetic process	10	10	1.0
GO:0044249	biological_process	cellular biosynthetic process	10	10	1.0
GO:0009126	biological_process	purine nucleoside monophosphate metabolic process	10	10	1.0
GO:0009127	biological_process	purine nucleoside monophosphate biosynthetic process	10	10	1.0
GO:0005488	molecular_function	binding	10	10	1.0
GO:0043167	molecular_function	ion binding	10	10	1.0
GO:0043168	molecular_function	anion binding	10	10	1.0
GO:0043169	molecular_function	cation binding	10	10	1.0
GO:0018130	biological_process	heterocycle biosynthetic process	10	10	1.0
GO:0097367	molecular_function	carbohydrate derivative binding	10	10	1.0
GO:0009141	biological_process	nucleoside triphosphate metabolic process	10	10	1.0
GO:0009142	biological_process	nucleoside triphosphate biosynthetic process	10	10	1.0
GO:0009144	biological_process	purine nucleoside triphosphate metabolic process	10	10	1.0
GO:0009145	biological_process	purine nucleoside triphosphate biosynthetic process	10	10	1.0
GO:1901293	biological_process	nucleoside phosphate biosynthetic process	10	10	1.0
GO:0046872	molecular_function	metal ion binding	10	10	1.0
GO:0044271	biological_process	cellular nitrogen compound biosynthetic process	10	10	1.0
GO:0005507	molecular_function	copper ion binding	10	10	1.0
GO:0032879	biological_process	regulation of localization	10	10	1.0
GO:0009150	biological_process	purine ribonucleotide metabolic process	10	10	1.0
GO:0009152	biological_process	purine ribonucleotide biosynthetic process	10	10	1.0
GO:0009156	biological_process	ribonucleoside monophosphate biosynthetic process	10	10	1.0
GO:0044281	biological_process	small molecule metabolic process	10	10	1.0
GO:0009161	biological_process	ribonucleoside monophosphate metabolic process	10	10	1.0
GO:0005524	molecular_function	ATP binding	10	10	1.0
GO:0009163	biological_process	nucleoside biosynthetic process	10	10	1.0
GO:0009165	biological_process	nucleotide biosynthetic process	10	10	1.0
GO:0009167	biological_process	purine ribonucleoside monophosphate metabolic process	10	10	1.0
GO:0009168	biological_process	purine ribonucleoside monophosphate biosynthetic process	10	10	1.0
GO:0006629	biological_process	lipid metabolic process	10	10	1.0
GO:0043207	biological_process	response to external biotic stimulus	10	10	1.0
GO:0043209	cellular_component	myelin sheath	10	10	1.0
GO:0060089	molecular_function	molecular transducer activity	10	10	1.0
GO:0043226	cellular_component	organelle	10	10	1.0
GO:0043227	cellular_component	membrane-bounded organelle	10	10	1.0
GO:0043228	cellular_component	non-membrane-bounded organelle	10	10	1.0
GO:0072521	biological_process	purine-containing compound metabolic process	10	10	1.0
GO:0043229	cellular_component	intracellular organelle	10	10	1.0
GO:0072522	biological_process	purine-containing compound biosynthetic process	10	10	1.0
GO:0043230	cellular_component	extracellular organelle	10	10	1.0
GO:0043232	cellular_component	intracellular non-membrane-bounded organelle	10	10	1.0
GO:0048856	biological_process	anatomical structure development	10	10	1.0
GO:0043233	cellular_component	organelle lumen	10	10	1.0
GO:0043234	cellular_component	protein complex	10	10	1.0
GO:0009199	biological_process	ribonucleoside triphosphate metabolic process	10	10	1.0
GO:0009201	biological_process	ribonucleoside triphosphate biosynthetic process	10	10	1.0
GO:0009205	biological_process	purine ribonucleoside triphosphate metabolic process	10	10	1.0
GO:0009206	biological_process	purine ribonucleoside triphosphate biosynthetic process	10	10	1.0
GO:0048869	biological_process	cellular developmental process	10	10	1.0
GO:0048870	biological_process	cell motility	10	10	1.0
GO:0005102	molecular_function	receptor binding	10	10	1.0
GO:1901360	biological_process	organic cyclic compound metabolic process	10	10	1.0
GO:1901362	biological_process	organic cyclic compound biosynthetic process	10	10	1.0
GO:1901363	molecular_function	heterocyclic compound binding	10	10	1.0
GO:0048878	biological_process	chemical homeostasis	10	10	1.0
GO:0010287	cellular_component	plastoglobule	10	10	1.0
GO:0008150	biological_process	biological_process	10	10	1.0
GO:0015075	molecular_function	ion transmembrane transporter activity	10	10	1.0
GO:0015077	molecular_function	monovalent inorganic cation transmembrane transporter activity	10	10	1.0
GO:0015078	molecular_function	hydrogen ion transmembrane transporter activity	10	10	1.0
GO:0036094	molecular_function	small molecule binding	10	10	1.0
GO:0005618	cellular_component	cell wall	10	10	1.0
GO:0009259	biological_process	ribonucleotide metabolic process	10	10	1.0
GO:0010319	cellular_component	stromule	10	10	1.0
GO:0009260	biological_process	ribonucleotide biosynthetic process	10	10	1.0
GO:0032991	cellular_component	macromolecular complex	10	10	1.0
GO:0006725	biological_process	cellular aromatic compound metabolic process	10	10	1.0
GO:0009266	biological_process	response to temperature stimulus	10	10	1.0
GO:0005634	cellular_component	nucleus	10	10	1.0
GO:0008187	molecular_function	poly-pyrimidine tract binding	10	10	1.0
GO:0009295	cellular_component	nucleoid	10	10	1.0
GO:0006753	biological_process	nucleoside phosphate metabolic process	10	10	1.0
GO:0006754	biological_process	ATP biosynthetic process	10	10	1.0
GO:0044421	cellular_component	extracellular region part	10	10	1.0
GO:0002119	biological_process	nematode larval development	10	10	1.0
GO:0044422	cellular_component	organelle part	10	10	1.0
GO:0044424	cellular_component	intracellular part	10	10	1.0
GO:0044425	cellular_component	membrane part	10	10	1.0
GO:1902494	cellular_component	catalytic complex	10	10	1.0
GO:0044428	cellular_component	nuclear part	10	10	1.0
GO:0044429	cellular_component	mitochondrial part	10	10	1.0
GO:0042221	biological_process	response to chemical	10	10	1.0
GO:0044434	cellular_component	chloroplast part	10	10	1.0
GO:0044435	cellular_component	plastid part	10	10	1.0
GO:0044436	cellular_component	thylakoid part	10	10	1.0
GO:0031966	cellular_component	mitochondrial membrane	10	10	1.0
GO:0031967	cellular_component	organelle envelope	10	10	1.0
GO:0050829	biological_process	defense response to Gram-negative bacterium	10	10	1.0
GO:0031970	cellular_component	organelle envelope lumen	10	10	1.0
GO:0044444	cellular_component	cytoplasmic part	10	10	1.0
GO:0019438	biological_process	aromatic compound biosynthetic process	10	10	1.0
GO:0044446	cellular_component	intracellular organelle part	10	10	1.0
GO:0031974	cellular_component	membrane-enclosed lumen	10	10	1.0
GO:0031975	cellular_component	envelope	10	10	1.0
GO:0031976	cellular_component	plastid thylakoid	10	10	1.0
GO:0031977	cellular_component	thylakoid lumen	10	10	1.0
GO:0031982	cellular_component	vesicle	10	10	1.0
GO:0044455	cellular_component	mitochondrial membrane part	10	10	1.0
GO:0031984	cellular_component	organelle subcompartment	10	10	1.0
GO:0006793	biological_process	phosphorus metabolic process	10	10	1.0
GO:0006796	biological_process	phosphate-containing compound metabolic process	10	10	1.0
GO:0031988	cellular_component	membrane-bounded vesicle	10	10	1.0
GO:1903561	cellular_component	extracellular vesicle	10	10	1.0
GO:0044464	cellular_component	cell part	10	10	1.0
GO:0002164	biological_process	larval development	10	10	1.0
GO:0006807	biological_process	nitrogen compound metabolic process	10	10	1.0
GO:0008266	molecular_function	poly(U) RNA binding	10	10	1.0
GO:0006810	biological_process	transport	10	10	1.0
GO:0006811	biological_process	ion transport	10	10	1.0
GO:0006812	biological_process	cation transport	10	10	1.0
GO:0008270	molecular_function	zinc ion binding	10	10	1.0
GO:0006814	biological_process	sodium ion transport	10	10	1.0
GO:0060255	biological_process	regulation of macromolecule metabolic process	10	10	1.0
GO:0006818	biological_process	hydrogen transport	10	10	1.0
GO:0030001	biological_process	metal ion transport	10	10	1.0
GO:0005730	cellular_component	nucleolus	10	10	1.0
GO:0042287	molecular_function	MHC protein binding	10	10	1.0
GO:0042288	molecular_function	MHC class I protein binding	10	10	1.0
GO:0051179	biological_process	localization	10	10	1.0
GO:0005743	cellular_component	mitochondrial inner membrane	10	10	1.0
GO:0005747	cellular_component	mitochondrial respiratory chain complex I	10	10	1.0
GO:0022414	biological_process	reproductive process	10	10	1.0
GO:0006839	biological_process	mitochondrial transport	10	10	1.0
GO:0005753	cellular_component	mitochondrial proton-transporting ATP synthase complex	10	10	1.0
GO:0005754	cellular_component	mitochondrial proton-transporting ATP synthase, catalytic core	10	10	1.0
GO:0005758	cellular_component	mitochondrial intermembrane space	10	10	1.0
GO:1902578	biological_process	single-organism localization	10	10	1.0
GO:0005759	cellular_component	mitochondrial matrix	10	10	1.0
GO:1902582	biological_process	single-organism intracellular transport	10	10	1.0
GO:0030964	cellular_component	NADH dehydrogenase complex	10	10	1.0
GO:1902589	biological_process	single-organism organelle organization	10	10	1.0
GO:0008324	molecular_function	cation transmembrane transporter activity	10	10	1.0
GO:0051234	biological_process	establishment of localization	10	10	1.0
GO:0016462	molecular_function	pyrophosphatase activity	10	10	1.0
GO:0022804	molecular_function	active transmembrane transporter activity	10	10	1.0
GO:0009409	biological_process	response to cold	10	10	1.0
GO:1902600	biological_process	hydrogen ion transmembrane transport	10	10	1.0
GO:0010468	biological_process	regulation of gene expression	10	10	1.0
GO:0051239	biological_process	regulation of multicellular organismal process	10	10	1.0
GO:0006873	biological_process	cellular ion homeostasis	10	10	1.0
GO:0010038	biological_process	response to metal ion	10	10	1.0
GO:0022891	molecular_function	substrate-specific transmembrane transporter activity	10	10	1.0
GO:0051240	biological_process	positive regulation of multicellular organismal process	10	10	1.0
GO:0008340	biological_process	determination of adult lifespan	10	10	1.0
